id,case_num,pn_num,feature_num
71440_010,7,71440,010
71440_011,7,71440,011
71440_012,7,71440,012
71600_000,7,71600,000
71600_001,7,71600,001
71600_002,7,71600,002
71600_003,7,71600,003
71600_004,7,71600,004
71600_005,7,71600,005
71600_006,7,71600,006
71600_007,7,71600,007
71600_008,7,71600,008
71600_009,7,71600,009
71600_010,7,71600,010
71600_011,7,71600,011
71600_012,7,71600,012
71760_000,7,71760,000
71760_001,7,71760,001
71760_002,7,71760,002
71760_003,7,71760,003
71760_004,7,71760,004
71760_005,7,71760,005
71760_006,7,71760,006
71760_007,7,71760,007
71760_008,7,71760,008
71760_009,7,71760,009
71760_010,7,71760,010
71760_011,7,71760,011
71760_012,7,71760,012
71920_000,7,71920,000
71920_001,7,71920,001
71920_002,7,71920,002
71920_003,7,71920,003
71920_004,7,71920,004
71920_005,7,71920,005
71920_006,7,71920,006
71920_007,7,71920,007
71920_008,7,71920,008
71920_009,7,71920,009
71920_010,7,71920,010
71920_011,7,71920,011
71920_012,7,71920,012
72080_000,7,72080,000
72080_001,7,72080,001
72080_002,7,72080,002
72080_003,7,72080,003
72080_004,7,72080,004
72080_005,7,72080,005
72080_006,7,72080,006
72080_007,7,72080,007
72080_008,7,72080,008
72080_009,7,72080,009
72080_010,7,72080,010
72080_011,7,72080,011
72080_012,7,72080,012
72240_000,7,72240,000
72240_001,7,72240,001
72240_002,7,72240,002
72240_003,7,72240,003
72240_004,7,72240,004
72240_005,7,72240,005
72240_006,7,72240,006
72240_007,7,72240,007
72240_008,7,72240,008
72240_009,7,72240,009
72240_010,7,72240,010
72240_011,7,72240,011
72240_012,7,72240,012
72400_000,7,72400,000
72400_001,7,72400,001
72400_002,7,72400,002
72400_003,7,72400,003
72400_004,7,72400,004
72400_005,7,72400,005
72400_006,7,72400,006
72400_007,7,72400,007
72400_008,7,72400,008
72400_009,7,72400,009
72400_010,7,72400,010
72400_011,7,72400,011
72400_012,7,72400,012
72560_000,7,72560,000
72560_001,7,72560,001
72560_002,7,72560,002
72560_003,7,72560,003
72560_004,7,72560,004
72560_005,7,72560,005
72560_006,7,72560,006
72560_007,7,72560,007
72560_008,7,72560,008
72560_009,7,72560,009
72560_010,7,72560,010
72560_011,7,72560,011
72560_012,7,72560,012
72720_000,7,72720,000
72720_001,7,72720,001
72720_002,7,72720,002
72720_003,7,72720,003
72720_004,7,72720,004
72720_005,7,72720,005
72720_006,7,72720,006
72720_007,7,72720,007
72720_008,7,72720,008
72720_009,7,72720,009
72720_010,7,72720,010
72720_011,7,72720,011
72720_012,7,72720,012
72880_000,7,72880,000
72880_001,7,72880,001
72880_002,7,72880,002
72880_003,7,72880,003
72880_004,7,72880,004
72880_005,7,72880,005
72880_006,7,72880,006
72880_007,7,72880,007
72880_008,7,72880,008
72880_009,7,72880,009
72880_010,7,72880,010
72880_011,7,72880,011
72880_012,7,72880,012
73040_000,7,73040,000
73040_001,7,73040,001
73040_002,7,73040,002
73040_003,7,73040,003
73040_004,7,73040,004
73040_005,7,73040,005
73040_006,7,73040,006
73040_007,7,73040,007
73040_008,7,73040,008
73040_009,7,73040,009
73040_010,7,73040,010
73040_011,7,73040,011
73040_012,7,73040,012
73200_000,7,73200,000
73200_001,7,73200,001
73200_002,7,73200,002
73200_003,7,73200,003
73200_004,7,73200,004
73200_005,7,73200,005
73200_006,7,73200,006
73200_007,7,73200,007
73200_008,7,73200,008
73200_009,7,73200,009
73200_010,7,73200,010
73200_011,7,73200,011
73200_012,7,73200,012
73360_000,7,73360,000
73360_001,7,73360,001
73360_002,7,73360,002
73360_003,7,73360,003
73360_004,7,73360,004
73360_005,7,73360,005
73360_006,7,73360,006
73360_007,7,73360,007
73360_008,7,73360,008
73360_009,7,73360,009
73360_010,7,73360,010
73360_011,7,73360,011
73360_012,7,73360,012
73520_000,7,73520,000
73520_001,7,73520,001
73520_002,7,73520,002
73520_003,7,73520,003
73520_004,7,73520,004
73520_005,7,73520,005
73520_006,7,73520,006
73520_007,7,73520,007
73520_008,7,73520,008
73520_009,7,73520,009
73520_010,7,73520,010
73520_011,7,73520,011
73520_012,7,73520,012
73680_000,7,73680,000
73680_001,7,73680,001
73680_002,7,73680,002
73680_003,7,73680,003
73680_004,7,73680,004
73680_005,7,73680,005
73680_006,7,73680,006
73680_007,7,73680,007
73680_008,7,73680,008
73680_009,7,73680,009
73680_010,7,73680,010
73680_011,7,73680,011
73680_012,7,73680,012
73840_000,7,73840,000
73840_001,7,73840,001
73840_002,7,73840,002
73840_003,7,73840,003
73840_004,7,73840,004
73840_005,7,73840,005
73840_006,7,73840,006
73840_007,7,73840,007
73840_008,7,73840,008
73840_009,7,73840,009
73840_010,7,73840,010
73840_011,7,73840,011
73840_012,7,73840,012
74001_000,7,74001,000
74001_001,7,74001,001
74001_002,7,74001,002
74001_003,7,74001,003
74001_004,7,74001,004
74001_005,7,74001,005
74001_006,7,74001,006
74001_007,7,74001,007
74001_008,7,74001,008
74001_009,7,74001,009
74001_010,7,74001,010
74001_011,7,74001,011
74001_012,7,74001,012
80087_000,8,80087,000
80087_001,8,80087,001
80087_002,8,80087,002
80087_003,8,80087,003
80087_004,8,80087,004
80087_005,8,80087,005
80087_006,8,80087,006
80087_007,8,80087,007
80087_008,8,80087,008
80087_009,8,80087,009
80087_010,8,80087,010
80087_011,8,80087,011
80087_012,8,80087,012
80174_000,8,80174,000
80174_001,8,80174,001
80174_002,8,80174,002
80174_003,8,80174,003
80174_004,8,80174,004
80174_005,8,80174,005
80174_006,8,80174,006
80174_007,8,80174,007
80174_008,8,80174,008
80174_009,8,80174,009
80174_010,8,80174,010
80174_011,8,80174,011
80174_012,8,80174,012
80261_000,8,80261,000
80261_001,8,80261,001
80261_002,8,80261,002
80261_003,8,80261,003
80261_004,8,80261,004
80261_005,8,80261,005
80261_006,8,80261,006
80261_007,8,80261,007
80261_008,8,80261,008
80261_009,8,80261,009
80261_010,8,80261,010
80261_011,8,80261,011
80261_012,8,80261,012
80348_000,8,80348,000
80348_001,8,80348,001
80348_002,8,80348,002
80348_003,8,80348,003
80348_004,8,80348,004
80348_005,8,80348,005
80348_006,8,80348,006
80348_007,8,80348,007
80348_008,8,80348,008
80348_009,8,80348,009
80348_010,8,80348,010
80348_011,8,80348,011
80348_012,8,80348,012
80435_000,8,80435,000
80435_001,8,80435,001
80435_002,8,80435,002
80435_003,8,80435,003
80435_004,8,80435,004
80435_005,8,80435,005
80435_006,8,80435,006
80435_007,8,80435,007
80435_008,8,80435,008
80435_009,8,80435,009
80435_010,8,80435,010
80435_011,8,80435,011
80435_012,8,80435,012
80522_000,8,80522,000
80522_001,8,80522,001
80522_002,8,80522,002
80522_003,8,80522,003
80522_004,8,80522,004
80522_005,8,80522,005
80522_006,8,80522,006
80522_007,8,80522,007
80522_008,8,80522,008
80522_009,8,80522,009
80522_010,8,80522,010
80522_011,8,80522,011
80522_012,8,80522,012
80609_000,8,80609,000
80609_001,8,80609,001
80609_002,8,80609,002
80609_003,8,80609,003
80609_004,8,80609,004
80609_005,8,80609,005
80609_006,8,80609,006
80609_007,8,80609,007
80609_008,8,80609,008
80609_009,8,80609,009
80609_010,8,80609,010
80609_011,8,80609,011
80609_012,8,80609,012
80696_000,8,80696,000
80696_001,8,80696,001
80696_002,8,80696,002
80696_003,8,80696,003
80696_004,8,80696,004
80696_005,8,80696,005
80696_006,8,80696,006
80696_007,8,80696,007
80696_008,8,80696,008
80696_009,8,80696,009
80696_010,8,80696,010
80696_011,8,80696,011
80696_012,8,80696,012
80783_000,8,80783,000
80783_001,8,80783,001
80783_002,8,80783,002
80783_003,8,80783,003
80783_004,8,80783,004
80783_005,8,80783,005
80783_006,8,80783,006
80783_007,8,80783,007
80783_008,8,80783,008
80783_009,8,80783,009
80783_010,8,80783,010
80783_011,8,80783,011
80783_012,8,80783,012
80870_000,8,80870,000
80870_001,8,80870,001
80870_002,8,80870,002
80870_003,8,80870,003
80870_004,8,80870,004
80870_005,8,80870,005
80870_006,8,80870,006
80870_007,8,80870,007
80870_008,8,80870,008
80870_009,8,80870,009
80870_010,8,80870,010
80870_011,8,80870,011
80870_012,8,80870,012
80957_000,8,80957,000
80957_001,8,80957,001
80957_002,8,80957,002
80957_003,8,80957,003
80957_004,8,80957,004
80957_005,8,80957,005
80957_006,8,80957,006
80957_007,8,80957,007
80957_008,8,80957,008
80957_009,8,80957,009
80957_010,8,80957,010
80957_011,8,80957,011
80957_012,8,80957,012
81044_000,8,81044,000
81044_001,8,81044,001
81044_002,8,81044,002
81044_003,8,81044,003
81044_004,8,81044,004
81044_005,8,81044,005
81044_006,8,81044,006
81044_007,8,81044,007
81044_008,8,81044,008
81044_009,8,81044,009
81044_010,8,81044,010
81044_011,8,81044,011
81044_012,8,81044,012
81131_000,8,81131,000
81131_001,8,81131,001
81131_002,8,81131,002
81131_003,8,81131,003
81131_004,8,81131,004
81131_005,8,81131,005
81131_006,8,81131,006
81131_007,8,81131,007
81131_008,8,81131,008
81131_009,8,81131,009
81131_010,8,81131,010
81131_011,8,81131,011
81131_012,8,81131,012
81218_000,8,81218,000
81218_001,8,81218,001
81218_002,8,81218,002
81218_003,8,81218,003
81218_004,8,81218,004
81218_005,8,81218,005
81218_006,8,81218,006
81218_007,8,81218,007
81218_008,8,81218,008
81218_009,8,81218,009
81218_010,8,81218,010
81218_011,8,81218,011
81218_012,8,81218,012
81305_000,8,81305,000
81305_001,8,81305,001
81305_002,8,81305,002
81305_003,8,81305,003
81305_004,8,81305,004
81305_005,8,81305,005
81305_006,8,81305,006
81305_007,8,81305,007
81305_008,8,81305,008
81305_009,8,81305,009
81305_010,8,81305,010
81305_011,8,81305,011
81305_012,8,81305,012
81392_000,8,81392,000
81392_001,8,81392,001
81392_002,8,81392,002
81392_003,8,81392,003
81392_004,8,81392,004
81392_005,8,81392,005
81392_006,8,81392,006
81392_007,8,81392,007
81392_008,8,81392,008
81392_009,8,81392,009
81392_010,8,81392,010
81392_011,8,81392,011
81392_012,8,81392,012
81479_000,8,81479,000
81479_001,8,81479,001
81479_002,8,81479,002
81479_003,8,81479,003
81479_004,8,81479,004
81479_005,8,81479,005
81479_006,8,81479,006
81479_007,8,81479,007
81479_008,8,81479,008
81479_009,8,81479,009
81479_010,8,81479,010
81479_011,8,81479,011
81479_012,8,81479,012
81566_000,8,81566,000
81566_001,8,81566,001
81566_002,8,81566,002
81566_003,8,81566,003
81566_004,8,81566,004
81566_005,8,81566,005
81566_006,8,81566,006
81566_007,8,81566,007
81566_008,8,81566,008
81566_009,8,81566,009
81566_010,8,81566,010
81566_011,8,81566,011
81566_012,8,81566,012
81653_000,8,81653,000
81653_001,8,81653,001
81653_002,8,81653,002
81653_003,8,81653,003
81653_004,8,81653,004
81653_005,8,81653,005
81653_006,8,81653,006
81653_007,8,81653,007
81653_008,8,81653,008
81653_009,8,81653,009
81653_010,8,81653,010
81653_011,8,81653,011
81653_012,8,81653,012
81740_000,8,81740,000
81740_001,8,81740,001
81740_002,8,81740,002
81740_003,8,81740,003
81740_004,8,81740,004
81740_005,8,81740,005
81740_006,8,81740,006
81740_007,8,81740,007
81740_008,8,81740,008
81740_009,8,81740,009
81740_010,8,81740,010
81740_011,8,81740,011
81740_012,8,81740,012
81827_000,8,81827,000
81827_001,8,81827,001
81827_002,8,81827,002
81827_003,8,81827,003
81827_004,8,81827,004
81827_005,8,81827,005
81827_006,8,81827,006
81827_007,8,81827,007
81827_008,8,81827,008
81827_009,8,81827,009
81827_010,8,81827,010
81827_011,8,81827,011
81827_012,8,81827,012
81914_000,8,81914,000
81914_001,8,81914,001
81914_002,8,81914,002
81914_003,8,81914,003
81914_004,8,81914,004
81914_005,8,81914,005
81914_006,8,81914,006
81914_007,8,81914,007
81914_008,8,81914,008
81914_009,8,81914,009
81914_010,8,81914,010
81914_011,8,81914,011
81914_012,8,81914,012
82001_000,8,82001,000
82001_001,8,82001,001
82001_002,8,82001,002
82001_003,8,82001,003
82001_004,8,82001,004
82001_005,8,82001,005
82001_006,8,82001,006
82001_007,8,82001,007
82001_008,8,82001,008
82001_009,8,82001,009
82001_010,8,82001,010
82001_011,8,82001,011
82001_012,8,82001,012
82088_000,8,82088,000
82088_001,8,82088,001
82088_002,8,82088,002
82088_003,8,82088,003
82088_004,8,82088,004
82088_005,8,82088,005
82088_006,8,82088,006
82088_007,8,82088,007
82088_008,8,82088,008
82088_009,8,82088,009
82088_010,8,82088,010
82088_011,8,82088,011
82088_012,8,82088,012
82175_000,8,82175,000
82175_001,8,82175,001
82175_002,8,82175,002
82175_003,8,82175,003
82175_004,8,82175,004
82175_005,8,82175,005
82175_006,8,82175,006
82175_007,8,82175,007
82175_008,8,82175,008
82175_009,8,82175,009
82175_010,8,82175,010
82175_011,8,82175,011
82175_012,8,82175,012
82262_000,8,82262,000
82262_001,8,82262,001
82262_002,8,82262,002
82262_003,8,82262,003
82262_004,8,82262,004
82262_005,8,82262,005
82262_006,8,82262,006
82262_007,8,82262,007
82262_008,8,82262,008
82262_009,8,82262,009
82262_010,8,82262,010
82262_011,8,82262,011
82262_012,8,82262,012
82349_000,8,82349,000
82349_001,8,82349,001
82349_002,8,82349,002
82349_003,8,82349,003
82349_004,8,82349,004
82349_005,8,82349,005
82349_006,8,82349,006
82349_007,8,82349,007
82349_008,8,82349,008
82349_009,8,82349,009
82349_010,8,82349,010
82349_011,8,82349,011
82349_012,8,82349,012
82436_000,8,82436,000
82436_001,8,82436,001
82436_002,8,82436,002
82436_003,8,82436,003
82436_004,8,82436,004
82436_005,8,82436,005
82436_006,8,82436,006
82436_007,8,82436,007
82436_008,8,82436,008
82436_009,8,82436,009
82436_010,8,82436,010
82436_011,8,82436,011
82436_012,8,82436,012
82523_000,8,82523,000
82523_001,8,82523,001
82523_002,8,82523,002
82523_003,8,82523,003
82523_004,8,82523,004
82523_005,8,82523,005
82523_006,8,82523,006
82523_007,8,82523,007
82523_008,8,82523,008
82523_009,8,82523,009
82523_010,8,82523,010
82523_011,8,82523,011
82523_012,8,82523,012
82610_000,8,82610,000
82610_001,8,82610,001
82610_002,8,82610,002
82610_003,8,82610,003
82610_004,8,82610,004
82610_005,8,82610,005
82610_006,8,82610,006
82610_007,8,82610,007
82610_008,8,82610,008
82610_009,8,82610,009
82610_010,8,82610,010
82610_011,8,82610,011
82610_012,8,82610,012
82697_000,8,82697,000
82697_001,8,82697,001
82697_002,8,82697,002
82697_003,8,82697,003
82697_004,8,82697,004
82697_005,8,82697,005
82697_006,8,82697,006
82697_007,8,82697,007
82697_008,8,82697,008
82697_009,8,82697,009
82697_010,8,82697,010
82697_011,8,82697,011
82697_012,8,82697,012
82784_000,8,82784,000
82784_001,8,82784,001
82784_002,8,82784,002
82784_003,8,82784,003
82784_004,8,82784,004
82784_005,8,82784,005
82784_006,8,82784,006
82784_007,8,82784,007
82784_008,8,82784,008
82784_009,8,82784,009
82784_010,8,82784,010
82784_011,8,82784,011
82784_012,8,82784,012
82871_000,8,82871,000
82871_001,8,82871,001
82871_002,8,82871,002
82871_003,8,82871,003
82871_004,8,82871,004
82871_005,8,82871,005
82871_006,8,82871,006
82871_007,8,82871,007
82871_008,8,82871,008
82871_009,8,82871,009
82871_010,8,82871,010
82871_011,8,82871,011
82871_012,8,82871,012
82958_000,8,82958,000
82958_001,8,82958,001
82958_002,8,82958,002
82958_003,8,82958,003
82958_004,8,82958,004
82958_005,8,82958,005
82958_006,8,82958,006
82958_007,8,82958,007
82958_008,8,82958,008
82958_009,8,82958,009
82958_010,8,82958,010
82958_011,8,82958,011
82958_012,8,82958,012
83045_000,8,83045,000
83045_001,8,83045,001
83045_002,8,83045,002
83045_003,8,83045,003
83045_004,8,83045,004
83045_005,8,83045,005
83045_006,8,83045,006
83045_007,8,83045,007
83045_008,8,83045,008
83045_009,8,83045,009
83045_010,8,83045,010
83045_011,8,83045,011
83045_012,8,83045,012
83132_000,8,83132,000
83132_001,8,83132,001
83132_002,8,83132,002
83132_003,8,83132,003
83132_004,8,83132,004
83132_005,8,83132,005
83132_006,8,83132,006
83132_007,8,83132,007
83132_008,8,83132,008
83132_009,8,83132,009
83132_010,8,83132,010
83132_011,8,83132,011
83132_012,8,83132,012
83219_000,8,83219,000
83219_001,8,83219,001
83219_002,8,83219,002
83219_003,8,83219,003
83219_004,8,83219,004
83219_005,8,83219,005
83219_006,8,83219,006
83219_007,8,83219,007
83219_008,8,83219,008
83219_009,8,83219,009
83219_010,8,83219,010
83219_011,8,83219,011
83219_012,8,83219,012
83306_000,8,83306,000
83306_001,8,83306,001
83306_002,8,83306,002
83306_003,8,83306,003
83306_004,8,83306,004
83306_005,8,83306,005
83306_006,8,83306,006
83306_007,8,83306,007
83306_008,8,83306,008
83306_009,8,83306,009
83306_010,8,83306,010
83306_011,8,83306,011
83306_012,8,83306,012
83393_000,8,83393,000
83393_001,8,83393,001
83393_002,8,83393,002
83393_003,8,83393,003
83393_004,8,83393,004
83393_005,8,83393,005
83393_006,8,83393,006
83393_007,8,83393,007
83393_008,8,83393,008
83393_009,8,83393,009
83393_010,8,83393,010
83393_011,8,83393,011
83393_012,8,83393,012
83480_000,8,83480,000
83480_001,8,83480,001
83480_002,8,83480,002
83480_003,8,83480,003
83480_004,8,83480,004
83480_005,8,83480,005
83480_006,8,83480,006
83480_007,8,83480,007
83480_008,8,83480,008
83480_009,8,83480,009
83480_010,8,83480,010
83480_011,8,83480,011
83480_012,8,83480,012
83567_000,8,83567,000
83567_001,8,83567,001
83567_002,8,83567,002
83567_003,8,83567,003
83567_004,8,83567,004
83567_005,8,83567,005
83567_006,8,83567,006
83567_007,8,83567,007
83567_008,8,83567,008
83567_009,8,83567,009
83567_010,8,83567,010
83567_011,8,83567,011
83567_012,8,83567,012
83654_000,8,83654,000
83654_001,8,83654,001
83654_002,8,83654,002
83654_003,8,83654,003
83654_004,8,83654,004
83654_005,8,83654,005
83654_006,8,83654,006
83654_007,8,83654,007
83654_008,8,83654,008
83654_009,8,83654,009
83654_010,8,83654,010
83654_011,8,83654,011
83654_012,8,83654,012
83741_000,8,83741,000
83741_001,8,83741,001
83741_002,8,83741,002
83741_003,8,83741,003
83741_004,8,83741,004
83741_005,8,83741,005
83741_006,8,83741,006
83741_007,8,83741,007
83741_008,8,83741,008
83741_009,8,83741,009
83741_010,8,83741,010
83741_011,8,83741,011
83741_012,8,83741,012
83828_000,8,83828,000
83828_001,8,83828,001
83828_002,8,83828,002
83828_003,8,83828,003
83828_004,8,83828,004
83828_005,8,83828,005
83828_006,8,83828,006
83828_007,8,83828,007
83828_008,8,83828,008
83828_009,8,83828,009
83828_010,8,83828,010
83828_011,8,83828,011
83828_012,8,83828,012
83915_000,8,83915,000
83915_001,8,83915,001
83915_002,8,83915,002
83915_003,8,83915,003
83915_004,8,83915,004
83915_005,8,83915,005
83915_006,8,83915,006
83915_007,8,83915,007
83915_008,8,83915,008
83915_009,8,83915,009
83915_010,8,83915,010
83915_011,8,83915,011
83915_012,8,83915,012
84002_000,8,84002,000
84002_001,8,84002,001
84002_002,8,84002,002
84002_003,8,84002,003
84002_004,8,84002,004
84002_005,8,84002,005
84002_006,8,84002,006
84002_007,8,84002,007
84002_008,8,84002,008
84002_009,8,84002,009
84002_010,8,84002,010
84002_011,8,84002,011
84002_012,8,84002,012
84089_000,8,84089,000
84089_001,8,84089,001
84089_002,8,84089,002
84089_003,8,84089,003
84089_004,8,84089,004
84089_005,8,84089,005
84089_006,8,84089,006
84089_007,8,84089,007
84089_008,8,84089,008
84089_009,8,84089,009
84089_010,8,84089,010
84089_011,8,84089,011
84089_012,8,84089,012
84176_000,8,84176,000
84176_001,8,84176,001
84176_002,8,84176,002
84176_003,8,84176,003
84176_004,8,84176,004
84176_005,8,84176,005
84176_006,8,84176,006
84176_007,8,84176,007
84176_008,8,84176,008
84176_009,8,84176,009
84176_010,8,84176,010
84176_011,8,84176,011
84176_012,8,84176,012
84263_000,8,84263,000
84263_001,8,84263,001
84263_002,8,84263,002
84263_003,8,84263,003
84263_004,8,84263,004
84263_005,8,84263,005
84263_006,8,84263,006
84263_007,8,84263,007
84263_008,8,84263,008
84263_009,8,84263,009
84263_010,8,84263,010
84263_011,8,84263,011
84263_012,8,84263,012
84350_000,8,84350,000
84350_001,8,84350,001
84350_002,8,84350,002
84350_003,8,84350,003
84350_004,8,84350,004
84350_005,8,84350,005
84350_006,8,84350,006
84350_007,8,84350,007
84350_008,8,84350,008
84350_009,8,84350,009
84350_010,8,84350,010
84350_011,8,84350,011
84350_012,8,84350,012
90111_000,9,90111,000
90111_001,9,90111,001
90111_002,9,90111,002
90111_003,9,90111,003
90111_004,9,90111,004
90111_005,9,90111,005
90111_006,9,90111,006
90111_007,9,90111,007
90111_008,9,90111,008
90111_009,9,90111,009
90111_010,9,90111,010
90111_011,9,90111,011
90111_012,9,90111,012
90222_000,9,90222,000
90222_001,9,90222,001
90222_002,9,90222,002
90222_003,9,90222,003
90222_004,9,90222,004
90222_005,9,90222,005
90222_006,9,90222,006
90222_007,9,90222,007
90222_008,9,90222,008
90222_009,9,90222,009
90222_010,9,90222,010
90222_011,9,90222,011
90222_012,9,90222,012
90333_000,9,90333,000
90333_001,9,90333,001
90333_002,9,90333,002
90333_003,9,90333,003
90333_004,9,90333,004
90333_005,9,90333,005
90333_006,9,90333,006
90333_007,9,90333,007
90333_008,9,90333,008
90333_009,9,90333,009
90333_010,9,90333,010
90333_011,9,90333,011
90333_012,9,90333,012
90444_000,9,90444,000
90444_001,9,90444,001
90444_002,9,90444,002
90444_003,9,90444,003
90444_004,9,90444,004
90444_005,9,90444,005
90444_006,9,90444,006
90444_007,9,90444,007
90444_008,9,90444,008
90444_009,9,90444,009
90444_010,9,90444,010
90444_011,9,90444,011
90444_012,9,90444,012
90555_000,9,90555,000
90555_001,9,90555,001
90555_002,9,90555,002
90555_003,9,90555,003
90555_004,9,90555,004
90555_005,9,90555,005
90555_006,9,90555,006
90555_007,9,90555,007
90555_008,9,90555,008
90555_009,9,90555,009
90555_010,9,90555,010
90555_011,9,90555,011
90555_012,9,90555,012
90666_000,9,90666,000
90666_001,9,90666,001
90666_002,9,90666,002
90666_003,9,90666,003
90666_004,9,90666,004
90666_005,9,90666,005
90666_006,9,90666,006
90666_007,9,90666,007
90666_008,9,90666,008
90666_009,9,90666,009
90666_010,9,90666,010
90666_011,9,90666,011
90666_012,9,90666,012
90777_000,9,90777,000
90777_001,9,90777,001
90777_002,9,90777,002
90777_003,9,90777,003
90777_004,9,90777,004
90777_005,9,90777,005
90777_006,9,90777,006
90777_007,9,90777,007
90777_008,9,90777,008
90777_009,9,90777,009
90777_010,9,90777,010
90777_011,9,90777,011
90777_012,9,90777,012
90888_000,9,90888,000
90888_001,9,90888,001
90888_002,9,90888,002
90888_003,9,90888,003
90888_004,9,90888,004
90888_005,9,90888,005
90888_006,9,90888,006
90888_007,9,90888,007
90888_008,9,90888,008
90888_009,9,90888,009
90888_010,9,90888,010
90888_011,9,90888,011
90888_012,9,90888,012
90999_000,9,90999,000
90999_001,9,90999,001
90999_002,9,90999,002
90999_003,9,90999,003
90999_004,9,90999,004
90999_005,9,90999,005
90999_006,9,90999,006
90999_007,9,90999,007
90999_008,9,90999,008
90999_009,9,90999,009
90999_010,9,90999,010
90999_011,9,90999,011
90999_012,9,90999,012
91110_000,9,91110,000
91110_001,9,91110,001
91110_002,9,91110,002
91110_003,9,91110,003
91110_004,9,91110,004
91110_005,9,91110,005
91110_006,9,91110,006
91110_007,9,91110,007
91110_008,9,91110,008
91110_009,9,91110,009
91110_010,9,91110,010
91110_011,9,91110,011
91110_012,9,91110,012
91221_000,9,91221,000
91221_001,9,91221,001
91221_002,9,91221,002
91221_003,9,91221,003
91221_004,9,91221,004
91221_005,9,91221,005
91221_006,9,91221,006
91221_007,9,91221,007
91221_008,9,91221,008
91221_009,9,91221,009
91221_010,9,91221,010
91221_011,9,91221,011
91221_012,9,91221,012
91332_000,9,91332,000
91332_001,9,91332,001
91332_002,9,91332,002
91332_003,9,91332,003
91332_004,9,91332,004
91332_005,9,91332,005
91332_006,9,91332,006
91332_007,9,91332,007
91332_008,9,91332,008
91332_009,9,91332,009
91332_010,9,91332,010
91332_011,9,91332,011
91332_012,9,91332,012
91443_000,9,91443,000
91443_001,9,91443,001
91443_002,9,91443,002
91443_003,9,91443,003
91443_004,9,91443,004
91443_005,9,91443,005
91443_006,9,91443,006
91443_007,9,91443,007
91443_008,9,91443,008
91443_009,9,91443,009
91443_010,9,91443,010
91443_011,9,91443,011
91443_012,9,91443,012
91554_000,9,91554,000
91554_001,9,91554,001
91554_002,9,91554,002
91554_003,9,91554,003
91554_004,9,91554,004
91554_005,9,91554,005
91554_006,9,91554,006
91554_007,9,91554,007
91554_008,9,91554,008
91554_009,9,91554,009
91554_010,9,91554,010
91554_011,9,91554,011
91554_012,9,91554,012
91665_000,9,91665,000
91665_001,9,91665,001
91665_002,9,91665,002
91665_003,9,91665,003
91665_004,9,91665,004
91665_005,9,91665,005
91665_006,9,91665,006
91665_007,9,91665,007
91665_008,9,91665,008
91665_009,9,91665,009
91665_010,9,91665,010
91665_011,9,91665,011
91665_012,9,91665,012
91777_000,9,91777,000
91777_001,9,91777,001
91777_002,9,91777,002
91777_003,9,91777,003
91777_004,9,91777,004
91777_005,9,91777,005
91777_006,9,91777,006
91777_007,9,91777,007
91777_008,9,91777,008
91777_009,9,91777,009
91777_010,9,91777,010
91777_011,9,91777,011
91777_012,9,91777,012
91887_000,9,91887,000
91887_001,9,91887,001
91887_002,9,91887,002
91887_003,9,91887,003
91887_004,9,91887,004
91887_005,9,91887,005
91887_006,9,91887,006
91887_007,9,91887,007
91887_008,9,91887,008
91887_009,9,91887,009
91887_010,9,91887,010
91887_011,9,91887,011
91887_012,9,91887,012
91998_000,9,91998,000
91998_001,9,91998,001
91998_002,9,91998,002
91998_003,9,91998,003
91998_004,9,91998,004
91998_005,9,91998,005
91998_006,9,91998,006
91998_007,9,91998,007
91998_008,9,91998,008
91998_009,9,91998,009
91998_010,9,91998,010
91998_011,9,91998,011
91998_012,9,91998,012
92109_000,9,92109,000
92109_001,9,92109,001
92109_002,9,92109,002
92109_003,9,92109,003
92109_004,9,92109,004
92109_005,9,92109,005
92109_006,9,92109,006
92109_007,9,92109,007
92109_008,9,92109,008
92109_009,9,92109,009
92109_010,9,92109,010
92109_011,9,92109,011
92109_012,9,92109,012
92220_000,9,92220,000
92220_001,9,92220,001
92220_002,9,92220,002
92220_003,9,92220,003
92220_004,9,92220,004
92220_005,9,92220,005
92220_006,9,92220,006
92220_007,9,92220,007
92220_008,9,92220,008
92220_009,9,92220,009
92220_010,9,92220,010
92220_011,9,92220,011
92220_012,9,92220,012
92331_000,9,92331,000
92331_001,9,92331,001
92331_002,9,92331,002
92331_003,9,92331,003
92331_004,9,92331,004
92331_005,9,92331,005
92331_006,9,92331,006
92331_007,9,92331,007
92331_008,9,92331,008
92331_009,9,92331,009
92331_010,9,92331,010
92331_011,9,92331,011
92331_012,9,92331,012
92442_000,9,92442,000
92442_001,9,92442,001
92442_002,9,92442,002
92442_003,9,92442,003
92442_004,9,92442,004
92442_005,9,92442,005
92442_006,9,92442,006
92442_007,9,92442,007
92442_008,9,92442,008
92442_009,9,92442,009
92442_010,9,92442,010
92442_011,9,92442,011
92442_012,9,92442,012
92553_000,9,92553,000
92553_001,9,92553,001
92553_002,9,92553,002
92553_003,9,92553,003
92553_004,9,92553,004
92553_005,9,92553,005
92553_006,9,92553,006
92553_007,9,92553,007
92553_008,9,92553,008
92553_009,9,92553,009
92553_010,9,92553,010
92553_011,9,92553,011
92553_012,9,92553,012
92664_000,9,92664,000
92664_001,9,92664,001
92664_002,9,92664,002
92664_003,9,92664,003
92664_004,9,92664,004
